car_id,msrp,make,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,vehicle_size,vehicle_style,highway_mpg,city_mpg
2337,35100,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,13
2338,26015,Dodge,310.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,19,14
2339,29585,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,18,13
2340,29725,Dodge,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,14
2341,21820,Dodge,210.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,20,14
2342,21520,Dodge,210.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,20,14
2343,25975,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,18,13
2344,25715,Dodge,310.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,19,14
2345,32945,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,13
2346,31730,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,13
2347,25065,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,18,13
2348,28725,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,18,13
2349,24665,Dodge,215.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,20,14
2350,25155,Dodge,310.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,19,14
2351,24855,Dodge,310.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,19,14
2352,28865,Dodge,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,14
2353,20610,Dodge,215.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,20,14
2354,28510,Dodge,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,14
2355,25365,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,18,13
2356,20910,Dodge,215.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,20,14
2357,28425,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,18,13
2358,31020,Dodge,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,14
2359,34240,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,13
2360,32085,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,13
2361,29075,Dodge,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,13
2362,20150,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,23
2363,21500,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,27,22
2364,21500,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,27,22
2365,20150,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,23
2366,24140,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25
2367,29630,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25
2368,24390,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25
2369,28280,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26
2370,24490,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26
2371,22790,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26
2372,25840,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25
2373,23040,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26
2374,30080,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25
2375,24680,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25
2376,26130,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25
2377,28730,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26
2378,24780,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26
2379,23330,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26
2380,23820,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26
2381,26590,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25
2382,25240,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26
2383,25170,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25
2384,31310,Nissan,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25
2385,29960,Nissan,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26
2386,34490,Volkswagen,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17
2387,39890,Volkswagen,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17
2388,32010,Volkswagen,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17
2389,33490,Volkswagen,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17
2390,37890,Volkswagen,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17
2391,44280,Volkswagen,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17
2392,27020,Volkswagen,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17
2393,20984,Chevrolet,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Compact,Extended Cab Pickup,20,15
2394,15406,Chevrolet,120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23,17
2395,21474,Chevrolet,120.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Extended Cab Pickup,23,17
2396,23539,Chevrolet,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Compact,Extended Cab Pickup,20,15
2397,15943,Chevrolet,120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25,19
2398,19434,Chevrolet,120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23,17
2399,13961,Chevrolet,120.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19
2400,18519,Chevrolet,190.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,20,15
2401,17169,Chevrolet,120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23,17
2402,19209,Chevrolet,120.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Extended Cab Pickup,23,17
2403,21499,Chevrolet,190.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,20,15
2404,18944,Chevrolet,190.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,20,15
2405,20780,Chevrolet,120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25,19
2406,16905,Chevrolet,120.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19
2407,18780,Chevrolet,120.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19
2408,17570,Chevrolet,120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23,17
2409,16570,Chevrolet,120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25,19
2410,16220,Chevrolet,120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23,17
2411,18905,Chevrolet,120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25,19
2412,16120,Chevrolet,120.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19
2413,14770,Chevrolet,120.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19
2414,18120,Chevrolet,120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25,19
2415,2000,Dodge,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23
2416,2000,Dodge,152.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,24,18
2417,2000,Dodge,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23
2418,2000,Dodge,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,23
2419,2000,Dodge,152.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,24,18
2420,2000,Dodge,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,23
2421,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,20
2422,2000,Dodge,152.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24,18
2423,2000,Dodge,152.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,24,18
2424,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,20
2425,2000,Dodge,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23
2426,2000,Dodge,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,23
2427,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,22
2428,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,22
2429,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,27,21
2430,2000,Dodge,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,23
2431,2000,Dodge,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30,23
2432,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,27,21
2433,61295,Ford,526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,21,14
2434,47795,Ford,526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,21,14
2435,61295,Ford,526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,21,15
2436,47795,Ford,526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,21,14
2437,61795,Ford,526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,21,15
2438,54295,Ford,526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,21,14
2439,48810,Ford,550.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,23,15
2440,59200,Ford,662.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,24,15
2441,54200,Ford,662.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,24,15
2442,55110,Ford,662.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,24,15
2443,60110,Ford,662.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,24,15
2444,26685,Chevrolet,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,18,14
2445,23350,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,19,15
2446,27135,Chevrolet,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14
2447,25845,Chevrolet,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,14
2448,24020,Chevrolet,195.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14
2449,28515,Chevrolet,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,14
2450,31810,Chevrolet,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13
2451,29580,Chevrolet,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13
2452,31465,Chevrolet,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13
2453,20515,Chevrolet,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,15
2454,19865,Chevrolet,195.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14
2455,26975,Chevrolet,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,18,14
2456,23940,Chevrolet,195.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,20,14
2457,30755,Chevrolet,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14
2458,20075,Chevrolet,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,15
2459,32330,Chevrolet,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,14
2460,27060,Chevrolet,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13
2461,24515,Chevrolet,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14
2462,23575,Chevrolet,195.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14
2463,33425,Chevrolet,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,13
2464,33395,Chevrolet,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,13
2465,15840,Chevrolet,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,15
2466,28410,Chevrolet,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,14
2467,28705,Chevrolet,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14
2468,23640,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,19,15
2469,16115,Chevrolet,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,15
2470,28460,Chevrolet,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13
2471,30570,Chevrolet,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,14
2472,25915,Chevrolet,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14
2473,28995,Chevrolet,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14
2474,30465,Chevrolet,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14
2475,21465,Chevrolet,195.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,20,14
2476,31665,Chevrolet,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,13
2477,19620,Chevrolet,195.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14
2478,33575,Chevrolet,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13
2479,27250,Chevrolet,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,14
2480,35160,Chevrolet,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13
2481,48205,Chevrolet,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20
2482,45055,Chevrolet,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20
2483,38725,Chevrolet,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20
2484,41875,Chevrolet,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20
2485,42840,Chevrolet,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20
2486,49620,Chevrolet,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20
2487,39640,Chevrolet,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20
2488,46420,Chevrolet,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20
2489,51490,Chevrolet,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20
2490,47915,Chevrolet,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20
2491,41135,Chevrolet,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20
2492,44710,Chevrolet,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20
2493,35920,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2494,28545,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2495,37680,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2496,35435,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2497,33340,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2498,42010,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2499,42310,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2500,34110,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2501,35135,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2502,30345,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2503,32095,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2504,30130,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2505,34530,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2506,40620,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2507,36090,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2508,26495,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2509,40320,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2510,31625,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2511,30045,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2512,37730,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2513,34230,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2514,38635,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2515,39420,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2516,37380,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2517,31940,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2518,38335,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2519,35870,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2520,28155,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2521,36825,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2522,26105,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2523,37125,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2524,33215,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2525,36390,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2526,36745,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2527,34280,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2528,32395,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2529,31750,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2530,37045,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2531,39540,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2532,39240,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2533,35825,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2534,39685,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16
2535,31035,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2536,32870,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2537,43775,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2538,35545,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2539,36935,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2540,38590,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2541,31120,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2542,33170,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2543,33060,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2544,38290,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2545,31335,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2546,33295,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2547,38740,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16
2548,41185,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2549,27485,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2550,36980,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2551,33360,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2552,45170,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16
2553,35100,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2554,39275,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2555,29510,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2556,36850,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2557,38890,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2558,38695,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2559,40090,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16
2560,41890,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16
2561,43260,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16
2562,41865,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2563,36680,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2564,36940,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16
2565,32955,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2566,29120,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2567,37345,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2568,27095,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2569,40495,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2570,36035,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2571,37835,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2572,39230,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16
2573,38980,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18
2574,36515,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2575,43950,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16
2576,31525,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2577,33850,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
